Date,Open,High,Low,Close,Adj. Close,Change,Volume
2009-03-09,104.51,104.55,103.12,103.65,63.061,-0.59%,2070500
2009-03-10,102.43,102.75,101.51,101.66,61.851,-1.92%,2602600
2009-03-11,101.29,102.76,100.93,102.76,62.520,+1.08%,3101500
2009-03-12,102.66,103.97,102.31,103.25,62.818,+0.48%,3558900
2009-03-13,102.75,103.88,102.33,102.73,62.502,-0.50%,2504000
2009-03-16,100.82,101.45,100.50,101.11,61.516,-1.58%,3265600
2009-03-17,101.72,102.33,100.39,100.56,61.181,-0.54%,3076200
2009-03-18,101.12,108.07,100.90,104.37,63.499,+3.79%,8578800
2009-03-19,105.62,105.66,104.22,104.50,63.579,+0.12%,3650900
2009-03-20,104.62,105.00,103.78,103.92,63.226,-0.56%,3479700
2009-03-23,104.29,104.42,102.97,103.02,62.678,-0.87%,2097000
2009-03-24,102.19,105.16,101.93,103.98,63.262,+0.93%,5477100
2009-03-25,103.29,103.72,102.31,102.60,62.423,-1.33%,2549600
2009-03-26,102.44,104.06,102.16,103.79,63.147,+1.16%,2385300
2009-03-27,104.15,104.93,103.56,104.56,63.615,+0.74%,1853900
2009-03-30,105.44,105.87,103.94,104.96,63.858,+0.38%,2300100
2009-03-31,105.04,105.80,105.00,105.71,64.315,+0.71%,1094600
2009-04-01,106.12,106.56,105.53,106.37,64.900,+0.62%,2383400
2009-04-02,105.89,106.07,104.84,105.07,64.107,-1.22%,1766300
2009-04-03,104.91,105.16,102.66,102.92,62.795,-2.05%,3316800
2009-04-06,103.54,103.59,102.22,102.48,62.527,-0.43%,1418100
2009-04-07,102.54,103.31,102.48,102.74,62.685,+0.25%,1312600
2009-04-08,103.07,103.86,102.95,103.65,63.241,+0.89%,1007800
2009-04-09,102.47,103.18,101.98,102.35,62.447,-1.25%,1088800
2009-04-13,102.96,103.51,102.93,103.29,63.021,+0.92%,946600
2009-04-14,103.25,104.21,102.93,103.83,63.350,+0.52%,1336000
2009-04-15,104.13,104.30,102.88,103.65,63.241,-0.17%,1152500
2009-04-16,102.85,103.45,102.78,102.83,62.740,-0.79%,1055600
2009-04-17,102.47,102.71,101.37,101.70,62.051,-1.10%,2582800
2009-04-20,102.63,103.40,102.45,103.24,62.990,+1.51%,1714400
2009-04-21,104.04,104.21,102.22,102.22,62.368,-0.99%,909100
2009-04-22,102.45,102.56,101.11,101.60,61.990,-0.61%,2278100
2009-04-23,101.35,101.75,100.94,101.59,61.984,-0.01%,1688300
2009-04-24,100.79,100.98,100.10,100.57,61.361,-1.00%,2830000
2009-04-27,101.07,101.19,100.06,101.00,61.624,+0.43%,2294600
2009-04-28,101.50,101.58,99.09,99.35,60.617,-1.63%,2332500
2009-04-29,99.67,100.08,98.15,98.47,60.080,-0.89%,3752600
2009-04-30,97.98,98.36,97.39,98.08,59.842,-0.40%,2778100
2009-05-01,97.12,97.29,96.57,97.11,59.431,-0.99%,2772200
2009-05-04,97.36,97.82,96.79,97.43,59.627,+0.33%,2246700
2009-05-05,97.46,97.83,96.76,97.31,59.554,-0.12%,1369000
2009-05-06,97.12,98.00,97.00,97.08,59.413,-0.24%,2045900
2009-05-07,95.94,96.70,94.33,94.71,57.962,-2.44%,5755200
2009-05-08,95.02,95.39,94.64,94.94,58.103,+0.24%,2193400
2009-05-11,96.05,96.45,95.79,96.29,58.929,+1.42%,2167400
2009-05-12,96.18,97.02,95.80,96.64,59.144,+0.36%,2304800
2009-05-13,97.36,97.93,97.24,97.69,59.786,+1.09%,1917500
2009-05-14,97.60,98.25,97.30,98.07,60.019,+0.39%,1704600
2009-05-15,98.00,98.05,97.46,98.04,60.000,-0.03%,2306600
2009-05-18,98.01,98.11,96.37,96.52,59.070,-1.55%,2234700
2009-05-19,96.19,96.47,95.71,96.01,58.758,-0.53%,1624300
2009-05-20,95.93,97.16,95.83,97.02,59.376,+1.05%,2825700
2009-05-21,97.55,97.64,94.35,94.58,57.883,-2.51%,4771700
2009-05-22,93.82,94.49,93.35,93.53,57.240,-1.11%,4483400
2009-05-26,94.05,94.10,92.12,92.12,56.377,-1.51%,3633100
2009-05-27,92.24,92.58,90.38,90.49,55.381,-1.77%,7490200
2009-05-28,91.77,91.98,90.23,91.80,56.182,+1.45%,9824300
2009-05-29,91.70,94.23,91.64,94.17,57.632,+2.58%,4746700
2009-06-01,92.34,92.38,90.57,91.09,55.934,-3.27%,6987000
2009-06-02,91.61,91.77,90.78,91.58,56.235,+0.54%,5063600
2009-06-03,91.96,92.61,91.33,92.44,56.763,+0.94%,6727200
2009-06-04,91.43,91.72,90.24,90.53,55.590,-2.07%,5438600
2009-06-05,89.91,90.90,89.55,89.84,55.166,-0.76%,8439600
2009-06-08,90.41,90.73,89.48,89.61,55.025,-0.26%,4084000
2009-06-09,90.19,90.31,89.25,89.60,55.019,-0.01%,6046300
2009-06-10,88.87,89.43,87.56,88.19,54.153,-1.57%,12142000
2009-06-11,87.76,89.52,87.69,89.17,54.755,+1.11%,10692800
2009-06-12,89.42,90.65,89.42,89.97,55.246,+0.90%,6606800
2009-06-15,90.54,91.15,90.48,90.78,55.744,+0.90%,4518700
2009-06-16,90.96,92.43,90.80,92.36,56.714,+1.74%,5376000
2009-06-17,92.45,93.33,91.84,91.84,56.395,-0.56%,7197200
2009-06-18,91.25,91.58,90.11,90.45,55.541,-1.51%,6794000
2009-06-19,90.33,91.70,90.21,91.69,56.302,+1.37%,4750700
2009-06-22,92.44,92.91,92.06,92.58,56.849,+0.97%,3952300
2009-06-23,92.77,93.81,92.58,93.67,57.518,+1.18%,5356900
2009-06-24,93.65,94.07,92.66,92.73,56.941,-1.00%,6550400
2009-06-25,93.22,94.50,92.67,94.43,57.985,+1.83%,7140000
2009-06-26,94.62,94.90,94.21,94.59,58.083,+0.17%,4050400
2009-06-29,95.07,95.37,94.58,94.73,58.169,+0.15%,4334900
2009-06-30,94.19,95.11,93.81,94.57,58.071,-0.17%,3743700
2009-07-01,93.42,94.09,93.24,94.08,57.956,-0.52%,3379900
2009-07-02,94.33,94.61,94.00,94.30,58.092,+0.23%,2645100
2009-07-06,94.05,94.29,93.39,94.12,57.981,-0.19%,1886700
2009-07-07,93.62,94.88,93.61,94.75,58.369,+0.67%,2592400
2009-07-08,95.12,96.81,94.89,96.50,59.447,+1.85%,7912900
2009-07-09,95.35,95.73,94.45,95.35,58.739,-1.19%,5241400
2009-07-10,95.62,96.33,95.43,96.23,59.281,+0.92%,3981900
2009-07-13,96.32,96.60,95.56,95.69,58.948,-0.56%,2604300
2009-07-14,94.76,95.13,93.70,94.10,57.969,-1.66%,3629100
2009-07-15,92.66,93.00,91.67,91.68,56.478,-2.57%,4664200
2009-07-16,92.81,93.18,92.50,92.67,57.088,+1.08%,4225200
2009-07-17,91.90,92.36,91.24,91.24,56.207,-1.54%,3845700
2009-07-20,90.85,92.49,90.80,91.72,56.502,+0.53%,4436500
2009-07-21,91.45,93.70,91.29,93.55,57.630,+2.00%,3895300
2009-07-22,93.40,93.53,92.36,92.71,57.112,-0.90%,1986700
2009-07-23,92.76,92.80,90.57,91.01,56.065,-1.83%,3818800
2009-07-24,91.00,91.45,90.77,91.45,56.336,+0.48%,1765300
2009-07-27,90.23,90.66,89.94,90.40,55.689,-1.15%,2755900
2009-07-28,90.72,91.82,90.43,91.20,56.182,+0.88%,3324800
2009-07-29,92.17,92.29,90.94,91.70,56.490,+0.55%,2910200
2009-07-30,91.54,93.15,91.23,93.00,57.291,+1.42%,4040700
2009-07-31,93.85,94.86,93.28,94.81,58.406,+1.95%,5697000
2009-08-03,93.81,93.87,92.61,93.06,57.524,-1.85%,4029300
2009-08-04,93.63,93.72,91.67,92.32,57.067,-0.80%,3832200
2009-08-05,91.31,92.75,90.87,90.94,56.214,-1.49%,4458300
2009-08-06,90.90,91.89,90.42,91.25,56.405,+0.34%,3228500
2009-08-07,90.42,90.93,90.22,90.49,55.935,-0.83%,3543200
2009-08-10,90.51,91.64,90.41,91.62,56.634,+1.25%,3150100
2009-08-11,92.39,92.87,91.99,92.68,57.289,+1.16%,3677800
2009-08-12,92.95,93.07,91.09,91.69,56.677,-1.07%,4729200
2009-08-13,91.80,93.15,91.50,92.99,57.481,+1.42%,3922300
2009-08-14,93.30,94.20,93.21,93.35,57.703,+0.39%,4410400
2009-08-17,93.95,94.75,93.87,94.73,58.556,+1.48%,3569700
2009-08-18,94.66,94.77,94.01,94.18,58.216,-0.58%,2557900
2009-08-19,95.17,95.37,94.41,94.96,58.699,+0.83%,3518200
2009-08-20,95.38,95.87,94.78,95.74,59.181,+0.82%,3282700
2009-08-21,95.64,95.73,93.75,93.77,57.963,-2.06%,6258300
2009-08-24,93.49,95.47,93.46,95.47,59.014,+1.81%,4460200
2009-08-25,95.37,96.09,94.91,96.01,59.348,+0.57%,3359700
2009-08-26,96.18,96.55,95.91,96.45,59.620,+0.46%,3225800
2009-08-27,96.18,96.62,95.73,96.07,59.385,-0.39%,2514000
2009-08-28,95.44,96.51,95.31,96.51,59.657,+0.46%,2072500
2009-08-31,96.36,96.86,95.76,96.60,59.712,+0.09%,2899800
2009-09-01,95.82,96.58,95.14,96.06,59.569,-0.56%,3304200
2009-09-02,96.48,97.66,96.24,97.46,60.437,+1.46%,4345000
2009-09-03,96.84,97.12,96.55,96.86,60.065,-0.62%,2703800
2009-09-04,96.44,96.60,95.06,95.21,59.041,-1.70%,3643000
2009-09-08,94.48,95.37,94.36,94.54,58.626,-0.70%,2468900
2009-09-09,93.89,94.43,93.52,94.43,58.558,-0.12%,3182400
2009-09-10,94.93,96.71,94.91,96.17,59.637,+1.84%,4417300
2009-09-11,96.82,97.68,96.60,96.70,59.965,+0.55%,4826200
2009-09-14,96.02,96.67,95.65,95.74,59.370,-0.99%,2119500
2009-09-15,95.19,95.77,95.07,95.25,59.066,-0.51%,2187900
2009-09-16,95.34,95.95,94.60,95.42,59.172,+0.18%,3732300
2009-09-17,95.69,96.73,95.17,96.62,59.916,+1.26%,2832000
2009-09-18,96.20,96.53,95.67,95.76,59.383,-0.89%,2813300
2009-09-21,96.10,96.49,95.36,95.98,59.519,+0.23%,3050200
2009-09-22,95.65,96.37,95.51,96.18,59.643,+0.21%,2068000
2009-09-23,95.94,96.58,95.20,96.47,59.823,+0.30%,5712000
2009-09-24,96.50,97.09,96.17,96.75,59.996,+0.29%,4658400
2009-09-25,97.36,98.06,96.77,97.98,60.759,+1.27%,3854500
2009-09-28,98.32,98.93,98.11,98.84,61.292,+0.88%,4263300
2009-09-29,98.32,99.17,98.15,98.75,61.237,-0.09%,3123200
2009-09-30,98.56,99.13,98.36,98.66,61.181,-0.09%,2744800
2009-10-01,98.96,100.06,98.80,99.70,62.016,+1.05%,5754400
2009-10-02,100.28,100.31,98.88,99.01,61.587,-0.69%,4827700
2009-10-05,99.47,99.66,98.77,99.02,61.593,+0.01%,2910100
2009-10-06,98.76,98.80,97.98,98.04,60.984,-0.99%,3936200
2009-10-07,98.67,99.33,98.60,99.19,61.699,+1.17%,3591000
2009-10-08,99.71,99.76,97.68,98.15,61.052,-1.05%,5871600
2009-10-09,97.62,97.71,95.50,95.90,59.653,-2.29%,8135900
2009-10-12,96.03,96.33,95.60,96.05,59.746,+0.16%,1939700
2009-10-13,96.62,96.85,96.26,96.55,60.057,+0.52%,2886500
2009-10-14,95.51,96.10,94.90,95.12,59.167,-1.48%,5421000
2009-10-15,94.57,95.42,94.37,94.68,58.894,-0.46%,3736900
2009-10-16,95.19,95.53,94.73,95.45,59.373,+0.81%,3716800
2009-10-19,95.59,96.21,95.38,96.20,59.839,+0.79%,3163800
2009-10-20,97.02,97.25,96.54,96.72,60.163,+0.54%,2912400
2009-10-21,96.16,96.21,95.51,96.14,59.802,-0.60%,3355200
2009-10-22,95.38,95.83,95.33,95.67,59.510,-0.49%,2572200
2009-10-23,94.88,95.42,94.87,94.95,59.062,-0.75%,2996200
2009-10-26,94.44,94.51,93.55,93.72,58.297,-1.30%,4127400
2009-10-27,93.97,95.11,93.92,95.00,59.093,+1.37%,4476300
2009-10-28,95.14,95.80,94.96,95.45,59.373,+0.47%,4585400
2009-10-29,94.82,95.06,93.95,94.41,58.726,-1.09%,4645300
2009-10-30,95.10,96.01,94.87,95.78,59.578,+1.45%,5118000
2009-11-02,95.51,95.58,94.80,95.05,59.316,-0.76%,3463800
2009-11-03,95.28,95.36,94.00,94.10,58.723,-1.00%,4470700
2009-11-04,93.61,94.07,92.80,93.24,58.186,-0.91%,5349500
2009-11-05,92.87,93.24,92.80,93.24,58.186,0.00%,2852000
2009-11-06,93.38,93.45,92.46,93.33,58.242,+0.10%,3381100
2009-11-09,93.28,93.70,93.13,93.44,58.311,+0.12%,1697800
2009-11-10,94.05,94.10,92.91,93.27,58.205,-0.18%,2549900
2009-11-11,93.63,94.16,93.48,93.66,58.448,+0.42%,1771100
2009-11-12,93.24,93.59,92.45,93.49,58.342,-0.18%,3431300
2009-11-13,93.83,94.06,93.45,93.92,58.611,+0.46%,1594200
2009-11-16,94.65,95.45,94.52,95.02,59.297,+1.17%,5175700
2009-11-17,94.99,95.80,94.81,95.53,59.615,+0.54%,3174400
2009-11-18,95.44,95.53,94.74,94.97,59.266,-0.59%,2413600
2009-11-19,95.24,95.82,94.91,95.14,59.372,+0.18%,2969800
2009-11-20,95.00,95.37,94.59,95.12,59.359,-0.02%,4136300
2009-11-23,94.54,95.10,94.34,95.00,59.284,-0.13%,3219300
2009-11-24,95.11,95.70,94.99,95.60,59.659,+0.63%,2895200
2009-11-25,95.49,96.23,94.97,96.04,59.933,+0.46%,2789300
2009-11-27,96.40,96.56,96.09,96.40,60.158,+0.37%,2249100
2009-11-30,96.20,96.73,96.00,96.63,60.302,+0.24%,3115800
2009-12-01,95.76,95.93,95.19,95.25,59.632,-1.43%,3979100
2009-12-02,95.29,95.96,94.99,95.33,59.682,+0.08%,2193900
2009-12-03,94.43,94.84,94.24,94.34,59.062,-1.04%,3947300
2009-12-04,93.29,93.65,92.91,93.34,58.436,-1.06%,6108100
2009-12-07,93.27,93.74,93.09,93.46,58.511,+0.13%,2774200
2009-12-08,94.05,94.37,93.37,93.60,58.599,+0.15%,2378600
2009-12-09,93.69,94.05,92.68,93.17,58.330,-0.46%,3494300
2009-12-10,92.69,92.80,91.95,92.10,57.660,-1.15%,4446300
2009-12-11,91.84,92.26,91.31,92.09,57.653,-0.01%,3053400
2009-12-14,92.35,92.50,92.05,92.20,57.722,+0.12%,2380400
2009-12-15,91.57,92.00,91.49,91.79,57.466,-0.44%,2993900
2009-12-16,91.93,92.25,91.36,91.68,57.397,-0.12%,3301600
2009-12-17,92.50,93.23,92.19,93.19,58.342,+1.65%,4428900
2009-12-18,93.20,93.50,92.65,92.79,58.092,-0.43%,3789500
2009-12-21,92.06,92.20,91.14,91.14,57.059,-1.78%,3524000
2009-12-22,90.80,90.87,90.42,90.63,56.739,-0.56%,3078800
2009-12-23,90.96,91.39,90.50,90.65,56.752,+0.02%,2336000
2009-12-24,90.33,90.36,89.67,89.71,56.163,-1.04%,1698900
2009-12-28,89.46,89.63,89.30,89.46,56.007,-0.28%,3170900
2009-12-29,89.26,89.89,89.20,89.73,56.375,+0.30%,2617000
2009-12-30,89.92,90.48,89.86,90.32,56.746,+0.66%,1919100
2009-12-31,89.76,90.11,89.05,89.89,56.476,-0.48%,3242400
2010-01-04,89.84,90.10,89.58,89.81,56.425,-0.09%,2829100
2010-01-05,90.05,90.63,90.00,90.39,56.790,+0.65%,2841600
2010-01-06,90.17,90.26,89.12,89.18,56.030,-1.34%,4099600
2010-01-07,89.22,89.64,89.12,89.33,56.124,+0.17%,2793200
2010-01-08,89.51,89.56,88.76,89.29,56.099,-0.04%,2910700
2010-01-11,88.99,89.36,88.77,88.80,55.791,-0.55%,2181300
2010-01-12,90.16,90.39,89.84,90.32,56.746,+1.71%,4321200
2010-01-13,89.93,90.28,89.22,89.27,56.086,-1.16%,4755000
2010-01-14,89.69,90.52,89.54,90.52,56.872,+1.40%,4188800
2010-01-15,91.03,91.33,90.98,91.08,57.223,+0.62%,4142800
2010-01-19,90.72,91.12,90.42,90.82,57.060,-0.29%,2496000
2010-01-20,91.32,91.77,91.27,91.74,57.638,+1.01%,2800500
2010-01-21,91.55,92.39,91.46,92.16,57.902,+0.46%,4363100
2010-01-22,92.09,92.31,91.77,92.00,57.801,-0.17%,3666900
2010-01-25,91.54,91.92,91.49,91.58,57.538,-0.46%,2419500
2010-01-26,92.02,92.11,91.31,91.61,57.556,+0.03%,3138100
2010-01-27,91.75,92.09,91.37,91.56,57.525,-0.05%,3325700
2010-01-28,91.13,91.70,91.06,91.51,57.494,-0.05%,3058200
2010-01-29,91.41,92.36,91.25,92.31,57.996,+0.87%,4930600
2010-02-01,91.71,91.73,91.05,91.15,57.471,-1.26%,3598500
2010-02-02,91.18,91.45,91.04,91.41,57.635,+0.29%,3047500
2010-02-03,90.81,90.97,90.27,90.35,56.967,-1.16%,5343700
2010-02-04,90.99,91.82,90.90,91.78,57.869,+1.58%,6095000
2010-02-05,91.37,92.42,91.21,91.98,57.995,+0.22%,6875800
2010-02-08,91.87,92.15,91.65,92.10,58.070,+0.13%,3386000
2010-02-09,91.74,92.22,91.14,91.18,57.490,-1.00%,4790000
2010-02-10,91.32,91.60,90.20,90.31,56.942,-0.95%,5068000
2010-02-11,90.20,90.28,89.38,89.82,56.633,-0.54%,5087500
2010-02-12,90.31,90.42,89.95,90.19,56.866,+0.41%,2833800
2010-02-16,89.73,90.44,89.73,90.36,56.973,+0.19%,2440900
2010-02-17,89.92,90.09,89.08,89.33,56.324,-1.14%,4368200
2010-02-18,89.46,89.50,88.51,88.97,56.097,-0.40%,5121800
2010-02-19,89.24,89.51,88.90,89.45,56.400,+0.54%,3502500
2010-02-22,89.12,89.32,88.92,89.08,56.166,-0.41%,3382600
2010-02-23,89.34,90.54,89.30,90.47,57.043,+1.56%,5474500
2010-02-24,90.55,90.88,90.18,90.69,57.181,+0.24%,4423200
2010-02-25,91.18,91.29,90.90,91.20,57.503,+0.56%,3707700
2010-02-26,91.46,92.06,91.41,91.67,57.799,+0.52%,4349100
2010-03-01,91.33,91.53,90.96,91.34,57.774,-0.36%,2415200
2010-03-02,90.88,91.28,90.70,91.22,57.698,-0.13%,2260600
2010-03-03,91.01,91.08,90.70,90.99,57.552,-0.25%,2156100
2010-03-04,90.96,91.68,90.83,91.47,57.856,+0.53%,2374700
2010-03-05,90.83,90.87,90.12,90.27,57.097,-1.31%,3823200
2010-03-08,89.90,89.97,89.70,89.80,56.800,-0.52%,2850400
2010-03-09,89.98,90.00,89.40,89.82,56.812,+0.02%,2573700
2010-03-10,89.49,89.70,89.19,89.59,56.667,-0.26%,3216200
2010-03-11,89.39,90.14,89.37,89.92,56.876,+0.37%,2621000
2010-03-12,89.77,90.65,89.73,90.48,57.230,+0.62%,3099100
2010-03-15,90.35,90.47,90.05,90.36,57.154,-0.13%,1936800
2010-03-16,90.56,91.09,90.54,91.08,57.609,+0.80%,3932600
2010-03-17,91.31,91.47,91.07,91.47,57.856,+0.43%,3481200
2010-03-18,91.42,91.48,91.01,91.17,57.666,-0.33%,2750300
2010-03-19,91.26,91.58,90.87,91.26,57.723,+0.10%,2976300
2010-03-22,91.35,91.49,91.22,91.36,57.786,+0.11%,2452300
2010-03-23,91.07,91.32,90.91,90.93,57.514,-0.47%,2910000
2010-03-24,89.84,90.25,89.06,89.27,56.465,-1.83%,8049300
2010-03-25,89.13,89.24,88.37,88.70,56.104,-0.64%,8268400
2010-03-26,88.54,89.12,88.49,88.95,56.262,+0.28%,4110700
2010-03-29,88.78,88.85,88.31,88.61,56.047,-0.38%,3245100
2010-03-30,88.52,88.95,88.27,88.89,56.224,+0.32%,3254600
2010-03-31,89.22,89.52,88.95,89.50,56.610,+0.69%,4263900
2010-04-01,88.77,89.03,88.43,88.95,56.472,-0.61%,2912400
2010-04-05,87.98,88.14,87.41,87.47,55.532,-1.66%,5652000
2010-04-06,87.80,87.85,87.35,87.61,55.621,+0.16%,3584600
2010-04-07,87.45,88.92,87.30,88.73,56.332,+1.28%,6389900
2010-04-08,88.89,89.13,88.48,88.77,56.358,+0.05%,3797600
2010-04-09,88.61,89.06,88.41,88.98,56.491,+0.24%,2311300
2010-04-12,89.17,89.56,89.09,89.45,56.789,+0.53%,2939600
2010-04-13,89.89,89.95,89.52,89.74,56.973,+0.32%,3090900
2010-04-14,89.76,89.87,89.11,89.11,56.573,-0.70%,3570100
2010-04-15,88.85,89.50,88.68,89.21,56.637,+0.11%,3698000
2010-04-16,89.40,89.99,89.24,89.86,57.050,+0.73%,8303900
2010-04-19,89.87,90.03,89.52,89.64,56.910,-0.24%,3211500
2010-04-20,89.85,89.99,89.64,89.96,57.113,+0.36%,2285000
2010-04-21,90.27,90.83,90.26,90.70,57.583,+0.82%,4162200
2010-04-22,90.90,91.09,90.33,90.43,57.412,-0.30%,2841400
2010-04-23,90.21,90.36,89.87,90.11,57.208,-0.35%,4776000
2010-04-26,90.51,90.65,89.94,90.21,57.272,+0.11%,4753900
2010-04-27,90.85,91.92,90.70,91.48,58.078,+1.41%,13199200
2010-04-28,91.13,91.35,90.48,90.70,57.583,-0.85%,8379500
2010-04-29,90.86,91.22,90.52,91.08,57.824,+0.42%,4067200
2010-04-30,91.28,92.17,91.11,92.13,58.491,+1.15%,6924800
2010-05-03,91.42,92.02,91.28,91.69,58.415,-0.48%,4211800
2010-05-04,92.81,93.47,92.56,93.34,59.466,+1.80%,11054800
2010-05-05,94.06,94.85,93.35,93.89,59.816,+0.59%,12219100
2010-05-06,94.16,100.00,93.78,96.79,61.664,+3.09%,19578200
2010-05-07,95.88,98.09,95.27,95.58,60.893,-1.25%,18740600
2010-05-10,93.16,93.94,93.08,93.60,59.631,-2.07%,10240100
2010-05-11,93.98,94.02,92.99,93.36,59.479,-0.26%,7729100
2010-05-12,93.14,93.26,92.61,92.65,59.026,-0.76%,5530800
2010-05-13,93.26,93.55,92.20,93.26,59.415,+0.66%,6849700
2010-05-14,94.12,95.50,94.09,94.88,60.447,+1.74%,9796500
2010-05-17,94.72,95.71,94.47,94.53,60.224,-0.37%,6302200
2010-05-18,94.90,96.17,94.77,95.98,61.148,+1.53%,9904100
2010-05-19,95.94,96.95,95.93,96.30,61.352,+0.33%,14121200
2010-05-20,97.91,98.57,97.53,98.33,62.645,+2.11%,17666900
2010-05-21,99.61,99.75,97.86,98.43,62.709,+0.10%,18670600
2010-05-24,98.74,98.87,97.90,98.09,62.492,-0.35%,7721100
2010-05-25,99.65,99.89,98.40,98.57,62.798,+0.49%,12952700
2010-05-26,98.22,98.40,97.40,98.29,62.619,-0.28%,12644800
2010-05-27,96.83,96.99,95.88,96.06,61.199,-2.27%,7653200
2010-05-28,96.49,96.78,96.02,96.50,61.479,+0.46%,5805500
2010-06-01,97.23,97.29,96.25,96.85,61.910,+0.36%,5536200
2010-06-02,96.99,97.19,95.82,95.93,61.322,-0.95%,5656400
2010-06-03,95.21,95.91,95.10,95.23,60.874,-0.73%,8499500
2010-06-04,96.94,97.95,96.70,97.79,62.510,+2.69%,7479600
2010-06-07,97.52,98.59,97.33,98.54,62.990,+0.77%,5288200
2010-06-08,97.93,98.51,97.76,98.05,62.677,-0.50%,5510800
2010-06-09,97.60,98.12,97.21,97.94,62.606,-0.11%,5598000
2010-06-10,97.20,97.29,96.09,96.19,61.488,-1.79%,6075100
2010-06-11,97.09,97.81,96.61,97.41,62.268,+1.27%,6266700
2010-06-14,96.32,97.04,96.22,96.91,61.948,-0.51%,5310400
2010-06-15,97.11,97.25,96.05,96.51,61.692,-0.41%,4920100
2010-06-16,97.19,97.22,96.39,97.06,62.044,+0.57%,4011100
2010-06-17,97.15,98.23,97.07,97.85,62.549,+0.81%,5650900
2010-06-18,97.89,98.11,97.57,97.69,62.447,-0.16%,4171700
2010-06-21,96.46,97.55,96.41,97.41,62.268,-0.29%,5740900
2010-06-22,97.68,98.60,97.42,98.57,63.009,+1.19%,5658900
2010-06-23,98.61,99.57,98.57,99.24,63.437,+0.68%,9137800
2010-06-24,99.35,99.59,98.35,98.65,63.060,-0.59%,6184600
2010-06-25,98.32,99.33,98.16,99.05,63.316,+0.41%,5148300
2010-06-28,99.60,100.00,99.42,99.98,63.910,+0.94%,5436000
2010-06-29,100.32,101.12,100.16,101.07,64.607,+1.09%,7334200
2010-06-30,101.41,101.79,100.80,101.75,65.042,+0.67%,7205700
2010-07-01,101.57,102.66,101.38,101.60,65.144,-0.15%,12893400
2010-07-02,101.11,101.44,100.16,100.79,64.624,-0.80%,6297600
2010-07-06,100.83,101.75,100.74,101.62,65.157,+0.82%,6620400
2010-07-07,101.46,101.51,100.34,100.43,64.394,-1.17%,5727800
2010-07-08,99.82,100.16,99.55,99.79,63.983,-0.64%,6260600
2010-07-09,99.40,99.64,99.18,99.22,63.618,-0.57%,4286000
2010-07-12,99.33,99.84,99.04,99.18,63.592,-0.04%,4062100
2010-07-13,98.85,98.89,98.18,98.33,63.047,-0.86%,5842500
2010-07-14,98.72,99.49,98.39,99.32,63.682,+1.01%,5417300
2010-07-15,99.74,100.59,99.70,100.31,64.317,+1.00%,6996100
2010-07-16,100.31,101.13,100.27,100.80,64.631,+0.49%,7512400
2010-07-19,100.56,100.75,99.98,100.18,64.233,-0.62%,4305800
2010-07-20,100.67,100.90,100.18,100.33,64.330,+0.15%,5076600
2010-07-21,100.45,102.28,100.41,102.03,65.420,+1.69%,7894200
2010-07-22,101.51,101.52,100.82,100.85,64.663,-1.16%,5759700
2010-07-23,100.80,100.97,99.69,99.78,63.977,-1.06%,6259100
2010-07-26,99.63,99.81,99.00,99.61,63.868,-0.17%,4856400
2010-07-27,98.78,99.18,98.57,98.65,63.252,-0.96%,5328000
2010-07-28,98.49,99.19,98.27,98.97,63.458,+0.32%,5507200
2010-07-29,98.10,99.02,97.92,98.94,63.438,-0.03%,6305500
2010-07-30,100.20,100.61,99.85,100.48,64.426,+1.56%,7683200
2010-08-02,99.24,99.33,98.75,98.75,63.524,-1.72%,5769200
2010-08-03,99.20,99.66,98.93,99.32,63.891,+0.58%,4363500
2010-08-04,99.50,99.51,98.56,98.56,63.402,-0.77%,3820400
2010-08-05,99.34,99.49,98.84,99.02,63.698,+0.47%,3704200
2010-08-06,99.79,100.21,99.49,100.10,64.393,+1.09%,6042400
2010-08-09,99.74,99.98,99.61,99.73,64.155,-0.37%,2578500
2010-08-10,100.06,101.01,99.47,99.94,64.290,+0.21%,11251000
2010-08-11,100.31,101.39,100.31,101.28,65.152,+1.34%,6778300
2010-08-12,101.58,101.94,100.87,101.03,64.991,-0.25%,7590100
2010-08-13,101.62,102.45,101.48,102.29,65.802,+1.25%,7843600
2010-08-16,104.21,104.89,104.07,104.85,67.449,+2.50%,7976200
2010-08-17,104.85,104.86,104.00,104.25,67.063,-0.57%,6756800
2010-08-18,105.00,105.65,104.49,104.53,67.243,+0.27%,7721600
2010-08-19,104.79,106.61,104.64,106.16,68.291,+1.56%,13128500
2010-08-20,106.41,106.83,105.84,106.04,68.214,-0.11%,7040300
2010-08-23,105.65,106.19,105.25,106.06,68.227,+0.02%,6360100
2010-08-24,107.04,108.13,106.67,107.76,69.320,+1.60%,9812100
2010-08-25,108.80,109.34,107.07,107.41,69.095,-0.32%,13299800
2010-08-26,107.56,108.49,107.29,108.42,69.745,+0.94%,7039900
2010-08-27,107.77,108.33,105.20,105.35,67.770,-2.83%,13514000
2010-08-30,106.21,107.40,105.82,107.37,69.067,+1.92%,5535300
2010-08-31,108.22,108.65,107.62,108.56,69.835,+1.11%,8397000
2010-09-01,107.02,107.05,105.09,106.00,68.396,-2.36%,12480700
2010-09-02,105.20,105.30,104.40,104.88,67.673,-1.06%,8167600
